action,course_id,course_number,current_title,current_credit_hours,current_designated_semester,current_offered_periods_json,current_standing_requirement,current_additional_requirements_text,current_min_section_size,new_title,new_credit_hours,new_designated_semester,new_offered_periods_json,new_standing_requirement,new_additional_requirements_text,prereq_numbers_semicolon,coreq_numbers_semicolon,notes
,f61a4606-ed95-42a4-8bb6-689ffcc13fc7,Ops Rsch 421,Administered by the Department of Mathematical Sciences,3.0,,,,,6,,,,,,,,,
,8a1897e3-7d7a-422a-b9ba-ce997e0febef,Ops Rsch 422,Administered by the Department of Management,3.0,,,,,6,,,,,,,,,
,79280b31-99c6-4377-96ea-0a3a9979b517,Ops Rsch 476,Sports Analytics,3.0,,,,,6,,,,,,,,,
,6ea8d840-5e78-4ca5-9f72-f5dbfd34248e,Ops Rsch 495,Special Topics,3.0,,,,,6,,,,,,,,,
,99c5b3b5-b7ac-48a8-828a-c5bb95f442fe,Ops Rsch 499,Independent Study,3.0,,,,,6,,,,,,,,,
,df65224d-9d99-448b-8e89-daf7ed248ac5,Ops Rsch 499A,Independent Study,3.0,,,,,6,,,,,,,,,
,4637cb60-9b27-46f3-a854-4844b431fdde,Ops Rsch 499B,Independent Study,3.0,,,,,6,,,,,,,,,
,cc84264e-e12a-4e1d-b004-68a532e97eb7,Ops Rsch 499C,Independent Study,3.0,,,,,6,,,,,,,,,
,22443a4f-6c45-4178-9a04-9b0f8531f8ee,PE 112,Physical Development,0.5,,,,,1,,,,,,,,,
,d980b0fb-bac7-4997-9059-cb00d27bf1b9,PE 222,Water Survival,0.5,,,,,1,,,,,,,,,
,92d46853-c7f8-4033-9b82-c4cbef74afb5,PE 315,Combatives II,0.5,,,,,1,,,,,,,,,
,9d6b70c5-6fe2-4d48-9fc7-444189ff0afa,Philos 200,Introduction to Philosophy,3.0,,,,,6,,,,,,,,,
,81993c01-6d7d-44f9-a3fa-8d969a152645,Philos 210,Ethics,3.0,,,,,6,,,,,,,,,
,7c22116f-2f00-4fb8-9cde-ee2887c41daa,Philos 210S,Scholars Ethics,3.0,,,,,6,,,,,,,,,
,6c2cd4c7-10e8-4c74-a1b6-fb444fd04b0d,Philos 311,"War, Morality, and the Military Profession",3.0,,,,,6,,,,,,,,,
,fdc366fb-6712-49d8-a4f7-cae5e95bf86d,Philos 320,Ethics and Technology,3.0,,,,,6,,,,,,,,,
,3d47fb53-9e5a-4146-89b1-7a54f222ae40,Philos 330,Introduction to the Philosophy of Science,3.0,,,,,6,,,,,,,,,
,64761e0d-0959-41e4-b885-a832f34d1a5e,Philos 345,Philosophy of Love and Sex,3.0,,,,,6,,,,,,,,,
,23417edc-a82a-4367-80b1-688316162ca3,Philos 350,Philosophy and Christian Thought,3.0,,,,,6,,,,,,,,,
,52eb5a67-78bb-41ed-8adc-ea4ecc27c8eb,Philos 355,Theories of Justice,3.0,,,,,6,,,,,,,,,
,2991c043-1afb-4da8-ab5e-f8f119fbc8f9,Philos 370,Cadets transferring to Humanities from other majors may substitute courses approved by the Humanities Division Chair,3.0,,,,,6,,,,,,,,,
,fad2fc02-00fc-463b-ab62-97050325ca10,Philos 382,American Philosophy,3.0,,,,,6,,,,,,,,,
,15fdadce-706a-49df-82b9-d174bbb3514c,Philos 391,Ancient Western Philosophy,3.0,,,,,6,,,,,,,,,
,d87487fc-d024-4b2d-a93a-b20f12981268,Philos 392,Western Medieval Philosophy,3.0,,,,,6,,,,,,,,,
,3e8c755d-f664-4c7c-8ab8-23ba90e4caee,Philos 393,Modern Western Philosophy,3.0,,,,,6,,,,,,,,,
,556e978b-de1e-4a00-8cdc-0d8c0fad9ad5,Philos 394,Contemporary Topics in Philosophy,3.0,,,,,6,,,,,,,,,
,076a38f5-19fb-404b-9de7-7c04a884196d,Philos 395,Philosophy of Law,3.0,,,,,6,,,,,,,,,
,98f3fc64-8ccb-416f-8e6e-d1292c5712ed,Philos 401,Comparative Religion,3.0,,,,,6,,,,,,,,,
,16d5d773-04ad-4429-9c1e-f10386347768,Philos 402,Philosophy of Religion,3.0,,,,,6,,,,,,,,,
,a6ee9f27-f081-4964-868e-5779b0435c44,Philos 410,Medical Ethics,3.0,,,,,6,,,,,,,,,
,59b1a53c-0ca1-45f7-b81a-8e3e81f1ca16,Philos 420,Religion Studies Capstone,3.0,,,,,6,,,,,,,,,
,52e16025-c8b1-4ff5-9f86-5aa8ab410e87,Philos 423,Knowledge and Reality,3.0,,,,,6,,,,,,,,,
,5397e7a6-5e00-44d7-aecf-e584cbf5d558,Philos 430,Philosophy of Art & Aesthetics,3.0,,,,,6,,,,,,,,,
,0418b4f8-bb6e-4a48-b91b-4ba0fdd89c98,Philos 495,Special Topics,3.0,,,,,6,,,,,,,,,
,8e7af282-c499-4903-aaea-07a9ed668094,Philos 499,Independent Study,3.0,,,,,6,,,,,,,,,
,35d029af-dc4a-4d83-8a9e-cc983249d0a3,Philos 499A,Independent Study,3.0,,,,,6,,,,,,,,,
,0228415a-c51b-42bc-8471-a97e1b196288,Philos 499B,Independent Study,3.0,,,,,6,,,,,,,,,
,62828af6-9fc3-4dd1-a9a3-fc2e9ff88cc3,Philos 499C,Independent Study,3.0,,,,,6,,,,,,,,,
,b5700021-6d4d-4f33-89ca-2480de5daea1,Phy Ed 100,Basic Physical Training,0.0,,,,,1,,,,,,,,,
,ba6566ff-94cf-47d7-9691-98d855bd3ac4,Phy Ed 110,Boxing,0.0,,,,,1,,,,,,,,,
,e9852f2f-b6dc-4a0a-97f8-91495cdfce88,Phy Ed 111,Phy Ed 111,0.5,,,,,1,,,,,,,,,
,6c0b2cc3-ade0-47ca-bccd-5c0c55522b9b,Phy Ed 112,Physical Development,0.5,,,,,1,,,,,,,,,
,e0913533-6176-4b4a-82ee-c6029b975e21,Phy Ed 113,Fundamentals of Physical Development,0.5,,,,,1,,,,,,,,,
,ab41b642-8ec8-4eff-8d94-be06088836a2,Phy Ed 119,Basic Swimming,0.0,,,,,1,,,,,,,,,
,df09c4fb-3779-4d85-ab49-6e5bfd43e63a,Phy Ed 152,Intercollegiate Sports. .05(2xx) fall or spring,0.0,,,,,1,,,,,,,,,
,f6c25038-5e2c-49fc-a88b-0387584c7ddb,Phy Ed 211,Basic Water Survival,0.0,,,,,1,,,,,,,,,
,585bd559-385a-43db-81ab-53b766cc8892,Phy Ed 215,Phy Ed 215,0.5,,,,,1,,,,,,,,,
,e446d907-acf0-41da-8296-36847a333e65,Phy Ed 219,Fundamentals of Personal Water Safety,0.0,,,,,1,,,,,,,,,
,9d886e31-6e7b-4c3a-9cdc-18014cc04abc,Phy Ed 222,Water Survival,0.5,,,,,1,,,,,,,,,
,c112f94f-1b39-481a-bf98-6a7c435e2437,Phy Ed 252,Intercollegiate Sports. 0.5(2xx),0.5,,,,,1,,,,,,,,,
,f5bfc030-b786-42f0-94a5-cfe251e0ab7a,Phy Ed 315,Combatives II,0.0,,,,,1,,,,,,,,,
,dd80e70a-cde5-468d-82d4-c9b547d785bc,Phy Ed 340,Racquetball,0.5,,,,,1,,,,,,,,,
,8490f187-6c8e-4ad1-9ccb-1c1204a130d8,Phy Ed 341,Tennis,0.5,,,,,1,,,,,,,,,
,5b07e641-0b6a-405e-8ef6-dcb4acbbe76a,Phy Ed 342,Golf,0.5,,,,,1,,,,,,,,,
,52f44060-6a37-4897-9551-5bea638ff6e2,Phy Ed 343,Indoor Rock Climbing,0.5,,,,,1,,,,,,,,,
,735fa4a4-3d5c-4951-a8cb-ea0266d41878,Phy Ed 344,Yoga,0.5,,,,,1,,,,,,,,,
,494a5abb-f575-4515-84d4-28f45f1e6db8,Phy Ed 345,Advanced Physical Development,0.5,,,,,1,,,,,,,,,
,1ce6eea7-91c0-420f-b7b1-c40fa84c0768,Phy Ed 346,Pickleball,0.5,,,,,1,,,,,,,,,
,f7586df9-3e56-4b2c-bae1-42cddcd51515,Phy Ed 347,Self-Protection,0.5,,,,,1,,,,,,,,,
,7641596c-fbd7-471e-99ea-60f2b16c70fc,Phy Ed 348,Marksmanship,0.5,,,,,1,,,,,,,,,
,99736e53-3cfd-4d69-96ca-01c4a58f08df,Phy Ed 352,Intercollegiate Sports. 0.5(2xx),0.5,,,,,1,,,,,,,,,
,e209559b-767e-4237-ac55-d62960dca533,Phy Ed 452,Intercollegiate Sports. 0.5(2xx),0.5,,,,,1,,,,,,,,,
,68f84e8f-247b-4c7e-969d-2b3795941072,Phy Ed 477,Independent Exercise. 0.5(2xx),0.5,,,,,1,,,,,,,,,
,af60aabb-07f6-435f-b841-22deb3f1efad,Phy Ed 479,Cadet Instructor. 0.5(2xx),0.5,,,,,1,,,,,,,,,
,69c8a51a-0c0b-418d-a60f-ded7775086b0,Phy Ed 484,Volleyball,0.5,,,,,1,,,,,,,,,
,f6d4e40f-2af5-473e-8e3f-b5012beac43e,Phy Ed 486,Basketball,0.5,,,,,1,,,,,,,,,
,35d4f8c3-3517-4369-98b1-3210b25adc34,Phy Ed 487,Soccer,0.5,,,,,1,,,,,,,,,
,a00683eb-81be-4e92-b1e8-c9a4bd5905a2,Phy Ed 488,Softball,0.5,,,,,1,,,,,,,,,
,41db99f4-eb9d-492f-9dc4-40fcec83d9ff,Phy Ed 489,Advanced Water Survival,0.5,,,,,1,,,,,,,,,
,328a5007-0971-48ab-9bca-6ffacb806d6e,Phy Ed 490,Rated Physical Readiness,0.5,,,,,1,,,,,,,,,
,47fdb409-e690-4ab7-976c-e3ec2976b3bd,Phy Ed 491,Close Quarters Battle Combatives,0.5,,,,,1,,,,,,,,,
,8eabffbd-6693-4fc7-b7c7-4930327558ff,Phy Ed 495,Special Topics Advanced Warfighter Capstone,0.5,,,,,1,,,,,,,,,
,084e007d-77d0-4ab5-962c-4be502445b72,Phy Ed 499,Independent Exercise Study. 0.5(0) Independent study focused on physical exercise,0.5,,,,,1,,,,,,,,,
,1687188f-d9cf-4b5e-b88e-d028d4895a22,Phy Ed 816,Intercollegiate Phy Ed Time,0.0,,,,,1,,,,,,,,,
,993a331e-1338-41e5-93dd-9091eedccdc4,Phy Ed 826,Intercollegiate Phy Ed Time,0.0,,,,,1,,,,,,,,,
,f38654f3-0a1d-4e3a-96cb-449d6dc40cc8,Phy Ed 916,Intercollegiate Practice Time,0.0,,,,,1,,,,,,,,,
,02808c6b-4945-4249-916e-e8c369186b11,Phy Ed 926,Intercollegiate Practice Time,4.0,,,,,1,,,,,,,,,
,f75ed274-a2f8-4d2a-890e-d9223171d027,Physics 110,General Physics I with Laboratory,3.0,,,,,6,,,,,,,,,
,4bb8ed01-3438-4265-b907-0ff95e6b5b1d,Physics 215,General Physics II with Laboratory,3.0,,,,,6,,,,,,,,,
,8ba691eb-50c0-4e1f-8d32-327786e7c7f8,Physics 242,Foundations of Quantum Technology,3.0,,,,,6,,,,,,,,,
,c33a8d5e-c32a-4e86-97e4-9f9ffc7003cf,Physics 264,Modern Physics,3.0,,,,,6,,,,,,,,,
,3650cc91-16fc-4190-9584-3e51659ec6d9,Physics 291,Introduction to Optics and Lasers,3.0,,,,,6,,,,,,,,,
,50c84d39-29b3-476d-aa10-32eea4feae60,Physics 310,Principles of Nuclear Science,3.0,,,,,6,,,,,,,,,
,1cfd10ca-bb1e-48f5-96a9-82306803e7da,Physics 314,Applications of Quantum Technology,3.0,,,,,6,,,,,,,,,
,fc6d2af1-c377-43a1-b0d6-8ae69450d95d,Physics 341,Laboratory Techniques,3.0,,,,,6,,,,,,,,,
,ada8702c-08db-45a9-a342-ee4901f7ca56,Physics 354,Nuclear Weapons Engineering,3.0,,,,,6,,,,,,,,,
,4ad15644-1ab8-43aa-8fae-b73e46fd3b80,Physics 355,Classical Mechanics,3.0,,,,,6,,,,,,,,,
,38e75b8f-984c-45d8-aa1d-88e094dc7998,Physics 356,Computational Physics,3.0,,,,,6,,,,,,,,,
,b90265c0-0368-47fe-97cc-c64a52d5c9db,Physics 361,Electromagnetic Theory I,3.0,,,,,6,,,,,,,,,
,32f69dac-d990-4fa9-a3cf-7dc4171513e8,Physics 362,Electromagnetic Theory II,3.0,,,,,6,,,,,,,,,
,3c120f8a-6dd4-4490-9192-0d30f009995c,Physics 370,Upper Atmospheric and Geo-Space Physics,3.0,,,,,6,,,,,,,,,
,1238faa2-4f25-42fe-9dc3-e381d15a499b,Physics 371,Astronomy,3.0,,,,,6,,,,,,,,,
,8f04c34e-c242-40bf-b0da-1921628be846,Physics 375,Physics of Space Domain Awareness,3.0,,,,,6,,,,,,,,,
,d6738ed3-ed8b-400e-b83b-9e4398c9a9fa,Physics 405,Physics Seminar,3.0,,,,,6,,,,,,,,,
,71c6a149-40bf-4986-9579-450a32319ec8,Physics 421,Thermal and Statistical Physics,3.0,,,,,6,,,,,,,,,
,53d0b964-7c03-4f51-8b36-929e7c0f78f2,Physics 450,Nuclear Weapon Effects,3.0,,,,,6,,,,,,,,,
,b50b06dc-6ae1-49d2-af24-1194ecff854e,Physics 451,Plasma Physics,3.0,,,,,6,,,,,,,,,
,b3738d14-c5c0-4a1e-9802-e014b0e838d9,Physics 465,Quantum Mechanics I,3.0,,,,,6,,,,,,,,,
,e3277ddf-2fb0-4c56-9aca-e5f36d86991a,Physics 466,Quantum Mechanics II,3.0,,,,,6,,,,,,,,,
,7b7fb4c2-1c06-453b-add3-c53a9c6447b6,Physics 473,Solid State Physics,3.0,,,,,6,,,,,,,,,
,350fd0a6-dad8-4c43-ad46-ef045e7d7c95,Physics 482,Laser Physics and Modern Optics,3.0,,,,,6,,,,,,,,,
,22164c9e-70ef-4550-9c38-14c24f5ab1b7,Physics 486,Astrophysics,3.0,,,,,6,,,,,,,,,
,2b9a3f4b-3366-481b-aaa8-e8afb8f004a2,Physics 490,Capstone Physics Research,3.0,,,,,6,,,,,,,,,
,766bd706-da27-4e0d-bb57-66ea9c994754,Physics 495,Special Topics,3.0,,,,,6,,,,,,,,,
,c9fdc9d2-a752-485c-ad0e-2c5673d5fe59,Physics 499,Independent Study,3.0,,,,,6,,,,,,,,,
,adb99bbc-6916-4883-8013-00ca43b417d9,Physics 499A,Independent Study,3.0,,,,,6,,,,,,,,,
,72732692-d34e-4cc3-a629-9c7c3fe0410a,Physics 499B,Independent Study,3.0,,,,,6,,,,,,,,,
,6dcfbc50-bd60-4002-aa38-7a9771671edd,Physics 499C,Independent Study,3.0,,,,,6,,,,,,,,,
,cc4bccd6-cbf2-4880-8177-f39d49b83c78,Pol Sci 211,"Politics, American Government, and National Security",3.0,,,,,6,,,,,,,,,
,94d5b54e-f32f-48f7-b4f5-4c61cff9c3d0,Pol Sci 211S,"Politics, American Government, and National Security",3.0,,,,,6,,,,,,,,,
,7fba2616-791f-44fc-b088-f0cd793e2590,Pol Sci 300,Quantitative Methods and Research Design,3.0,,,,,6,,,,,,,,,
,cab0309d-7c85-4de5-b7d2-6ba240b4453a,Pol Sci 301,Political Theory,3.0,,,,,6,,,,,,,,,
,21d49017-8595-4929-b0cc-86c6105df225,Pol Sci 302,American Foreign and National Security Policy,3.0,,,,,6,,,,,,,,,
,e2492c07-9850-4972-bfab-e769fff442d4,Pol Sci 390,International Relations Theory,3.0,,,,,6,,,,,,,,,
,2a92e3ca-a992-4870-980c-2d5420a0554e,Pol Sci 392,American Political System and Theory,3.0,,,,,6,,,,,,,,,
,f2004ad1-2b2c-458b-a613-f8e985e880ce,Pol Sci 394,Comparative Politics,3.0,,,,,6,,,,,,,,,
,247a23b4-8547-4aad-8997-5eb154943f94,Pol Sci 421,International Security: Political Violence and Terrorism,3.0,,,,,6,,,,,,,,,
,1b232fca-c61a-4887-a3a5-debc73f533ba,Pol Sci 423,Genocide and Mass Atrocity,3.0,,,,,6,,,,,,,,,
,d860c9f3-db69-42c8-ae9c-4eaa9fc2fce1,Pol Sci 427,The United States’ Great Power Rivals: Russian and Chinese Foreign Policy,3.0,,,,,6,,,,,,,,,
,44565095-70cf-4f81-8018-5f0e8ec72265,Pol Sci 445,Global Governance and International Institutions,3.0,,,,,6,,,,,,,,,
,cb856e18-d532-486d-9d8c-161642a39bfe,Pol Sci 451,American Political Thought,3.0,,,,,6,,,,,,,,,
,50d1cf96-3a73-49d4-a372-49e4a3b87339,Pol Sci 460,Civil-Military Relations,3.0,,,,,6,,,,,,,,,
,4b28c6c8-0303-489a-9473-3452705fa5d2,Pol Sci 462,Politics and Intelligence,3.0,,,,,6,,,,,,,,,
,b2130eb9-65e4-4c21-adb3-8b38385a3a30,Pol Sci 464,"Regime Change: Coups, Revolutions and Democratization",3.0,,,,,6,,,,,,,,,
,c5e8bb08-0f18-40d4-8ef9-1619f864495c,Pol Sci 465,US National Space Policy,3.0,,,,,6,,,,,,,,,
,5c5c18db-0f0b-435d-af70-a956dc2cbad5,Pol Sci 466,Cyber Security Policy and Politics,3.0,,,,,6,,,,,,,,,
,e4609e5c-a2b4-4848-b624-4f976519f206,Pol Sci 469,"Politics of Russia, Eastern Europe, and Eurasia",3.0,,,,,6,,,,,,,,,
,6a8ecb1a-71fa-4142-8753-1d1b15ee7f66,Pol Sci 471,Politics of Europe,3.0,,,,,6,,,,,,,,,
,f89e6485-f08d-4845-80f4-1779493dfea5,Pol Sci 473,Politics of Asia,3.0,,,,,6,,,,,,,,,
,45ea96a8-d466-45b9-8890-3e282c41815b,Pol Sci 475,Politics of Latin America,3.0,,,,,6,,,,,,,,,
,e9beee05-5958-4018-a001-c6f4e5415dc7,Pol Sci 477,Politics of the Middle East,3.0,,,,,6,,,,,,,,,
,2215cfdc-9dd7-4bf9-a6c2-75406d867046,Pol Sci 479,Politics of Sub-Saharan Africa,3.0,,,,,6,,,,,,,,,
,289e8af7-58d9-49f3-9fc0-fe8a7798f8d6,Pol Sci 481,American Elections and Political Parties,3.0,,,,,6,,,,,,,,,
,97c05850-9987-49dc-9e78-5fc7db00cc5d,Pol Sci 482,The U.S. Supreme Court,3.0,,,,,6,,,,,,,,,
,53a588dd-1ce2-46b6-a4bc-4877bda4e76f,Pol Sci 483,The US Congress,3.0,,,,,6,,,,,,,,,
,a57b1392-ce9e-436f-bf08-b2de92d51df7,Pol Sci 484,The American Presidency,3.0,,,,,6,,,,,,,,,
,34a2da3e-7f6c-439e-900b-3f6a70177b98,Pol Sci 491,Capstone Seminar in Political Science: National Security and Political Analysis,3.0,,,,,6,,,,,,,,,
,4aec676d-4de8-498f-857a-867798498010,Pol Sci 495,Special Topics in Political Science,3.0,,,,,6,,,,,,,,,
,79b955dd-5f49-474c-8bd7-9eb516102076,Pol Sci 496,Causes of War and Conflict Resolution,3.0,,,,,6,,,,,,,,,
,8783d253-b8fc-423b-9372-d7d03ffccf5f,Pol Sci 498,Political Science Thesis,3.0,,,,,6,,,,,,,,,
,677e56fd-127e-4a18-86c1-33e10f915add,Pol Sci 499,Independent Study in Political Science,3.0,,,,,6,,,,,,,,,
,26405114-250a-43d5-b1a7-d50a82e57055,Pol Sci 499A,Independent Study,3.0,,,,,6,,,,,,,,,
,5ec0d5b0-6522-4051-a1c8-e20880958f44,Pol Sci 499B,Independent Study,3.0,,,,,6,,,,,,,,,
,936a831c-62a7-477d-8972-99e25d4297b4,Pol Sci 499C,Independent Study,3.0,,,,,6,,,,,,,,,
,59e876ca-bcc8-4911-bf2c-df18159414af,Portuguese 211,Accelerated Basic Portuguese I,3.0,,,,,6,,,,,,,,,
,f54c1734-59e1-408e-9531-c54c84f9930c,Portuguese 212,Accelerated Basic Portuguese II,3.0,,,,,6,,,,,,,,,
,943907fc-c462-413b-bc7b-a45212a292a7,Portuguese 365,Portuguese Civilization and Culture,3.0,,,,,6,,,,,,,,,
,bce41824-7996-4951-85e0-a6c219cbe489,Portuguese 430,Cinema across Portuguese-Speaking Cultures,3.0,,,,,6,,,,,,,,,
,6a521ecb-2736-42c1-be69-a3ea8ff1d029,Read Strt 104,Reading Enhancement for International Cadets,3.0,,,,,6,,,,,,,,,
,a9cb6454-91b2-4f06-ab93-da8a69068612,Read Strt 201,Reading Enhancement,3.0,,,,,6,,,,,,,,,
,577b565f-180e-4229-a1c2-b047487cf57c,Read Strt 204,Reading Enhancement for Semester-Exchange International Cadets,3.0,,,,,6,,,,,,,,,
,86bce790-7d6e-4bff-9740-b2047c5fb35c,Russian 365,Russian Civilization and Culture,3.0,,,,,6,,,,,,,,,
,9a80caea-aab4-448a-876a-00608a8421b9,Russian 411,The Era of the Soviet Union,3.0,,,,,6,,,,,,,,,
,bbdc200a-efa6-4314-ade9-5b6a458c043f,Russian 421,Modern Russian Literature,3.0,,,,,6,,,,,,,,,
,cfe2abe9-56aa-4869-8662-b55bc7890196,Smr Rsch 481,Cadet Summer Research Program (CSRP) with Partial Summer Break,3.0,,,,,6,,,,,,,,,
,3545f6c0-ca2c-42e9-a45f-1b53200babe8,Smr Rsch 486,Summer Research Leadership with Summer Break,3.0,,,,,6,,,,,,,,,
,2e06f51b-b591-4a57-8748-e2e413e0ea3f,Smr Rsch 488,Summer Research In Lieu Of Summer Break and Over Graduation Activities,3.0,,,,,6,,,,,,,,,
,746153aa-625f-4083-93c2-722e6c986fb8,SmrAcad 700,Summer Academic Placeholder,0.0,,,,,1,,,,,,,,,
,2e703885-4f8b-4c46-a53f-9636bd4abd24,Soc Sci 212,International Security,3.0,,,,,6,,,,,,,,,
,12455077-6b50-479b-b6b8-72331a49567d,Soc Sci 311,International Security Studies,3.0,,,,,6,,,,,,,,,
,b537e0cf-c8bd-4b0e-bae1-86d1e0535824,Soc Sci 311S,International Security Studies,3.0,,,,,6,,,,,,,,,
,2ddcc18c-5281-4b7a-ae31-c7086349f9c9,Soc Sci 400,Social Sciences Seminar,3.0,,,,,6,,,,,,,,,
,01520510-0018-47a8-9c35-e5911e597e2f,Soc Sci 401,Social Sciences Divisional Core Substitute,3.0,,,,,6,,,,,,,,,
,2919a8a2-b811-4ff7-8949-d9715c170d6e,Soc Sci 420,Law and Economics,3.0,,,,,6,,,,,,,,,
,67746c47-4653-4b92-8e18-9fde0f233abb,Soc Sci 444,International Political Economy,3.0,,,,,6,,,,,,,,,
,4e31f3ce-fb4d-4f37-abdd-50cb18f4ff00,Soc Sci 467,Nuclear Weapons Policy and Strategy,3.0,,,,,6,,,,,,,,,
,3c6f66df-6f22-496e-9f7f-353ebcb0721e,Soc Sci 483,Principles of Negotiation,3.0,,,,,6,,,,,,,,,
,50eb2ee9-1c64-4fac-827a-a9fdcda6ad59,Soc Sci 483S,Principles of Negotiation (Scholars),3.0,,,,,6,,,,,,,,,
,4676bc66-d712-459a-b9e5-fc5408110182,Soc Sci 499,Independent Study,3.0,,,,,6,,,,,,,,,
,1035650c-35f4-48cf-977a-572848123b50,Soc Sci 499A,Independent Study,3.0,,,,,6,,,,,,,,,
,a5a62e3a-a75c-4898-8a07-aae83ceb4aca,Soc Sci 499C,Independent Study,3.0,,,,,6,,,,,,,,,
,b2215ee1-cab6-4d24-996f-8daa87a0807d,Space 251,Basic Space Operations 1,3.0,,,,,6,,,,,,,,,
,da9abcac-c451-4ae5-aa0a-e82f676ac241,Space 252,Basic Space Operations 2,3.0,,,,,6,,,,,,,,,
,78fe58cc-b2a3-4a78-a017-804395c718f8,Space 253,Azimuth (Student Course),3.0,,,,,6,,,,,,,,,
,982cf198-d5a4-4094-88d3-d8a7a49dbbab,Space 350,Advanced Space Operations Upgrade,3.0,,,,,6,,,,,,,,,
,22f67466-6e9f-4d1c-a039-3e70ec847673,Space 353,Azimuth (Cadre Course),3.0,,,,,6,,,,,,,,,
,b02e48c2-e5fc-449c-a330-dadf80696d8c,Space 472,Basic Space Operations Instructor,3.0,,,,,6,,,,,,,,,
,570cb665-ea8d-4461-a29c-d527514553ad,Space 473,Final project is a certification satellite operations pass,3.0,,,,,6,,,,,,,,,
,bf967356-daee-43bf-ac1a-38fa1d4facc3,Space 479,Cadet Space Operations Squadron,3.0,,,,,6,,,,,,,,,
,d7bceb3f-6788-41d9-8233-29059b76f36a,Spanish 365,Spanish Civilization and Culture,3.0,,,,,6,,,,,,,,,
,038c1a3b-9541-40b1-bade-5e409501a4fd,Spanish 421,Introduction to Latin American Literature,3.0,,,,,6,,,,,,,,,
,fa19f525-f694-40d7-87cb-0e1ce3f75dfc,Sys Engr 301,Project Engineering,3.0,,,,,6,,,,,,,,,
,8bc09aa2-6fc9-4a71-992f-782650fe8ce7,Sys Engr 310,Introduction to Systems Engineering,3.0,,,,,6,,,,,,,,,
,93cc0aae-6006-4682-9914-df4e64ade979,Sys Engr 311,Model Based Systems Engineering,3.0,,,,,6,,,,,,,,,
,e2ee1b14-4c15-4434-88e3-2496e0adbcc6,Sys Engr 320,Optimization Theory with Design Applications,3.0,,,,,6,,,,,,,,,
,09c95649-edac-45b7-a395-0d46be994077,Sys Engr 336,Engineering Economics and Financial Management,3.0,,,,,6,,,,,,,,,
,9bcec067-12c6-4229-b911-028855d3a9b8,Sys Engr 356,UAS Flight Test Techniques,3.0,,,,,6,,,,,,,,,
,d4c80ada-55e8-41f7-ba65-d945327b1ddf,Sys Engr 402,Professional Systems Engineering Development,3.0,,,,,6,,,,,,,,,
,9ea23162-69a0-406c-a812-91802e26063a,Sys Engr 405,Systems Engineering Colloquium I,3.0,,,,,6,,,,,,,,,
,cbbbb087-0710-444f-90ee-e3f4bc00fa6e,Sys Engr 406,Targeted towards Systems Engineers and who will support or work in a Department of Defense acquisition environment,3.0,,,,,6,,,,,,,,,
,8dcceafe-2294-4440-bf8a-e1951a4b746e,Sys Engr 460,Unmanned Aerial Vehicle-Remotely Piloted Aircraft (UAV-RPA) Systems,3.0,,,,,6,,,,,,,,,
,4145c8a8-b990-4ae7-b81e-c62a55f8ee4c,Sys Engr 491,Systems Engineering Capstone Design I,3.0,,,,,6,,,,,,,,,
,6575a8e2-6cb7-49b7-a0b8-7feeb1494438,Sys Engr 492,Systems Engineering Capstone Design II,3.0,,,,,6,,,,,,,,,
,a62f749c-6004-4bab-a0b7-efece2ca69b0,Sys Engr 495,Special Topics,3.0,,,,,6,,,,,,,,,
,b1a85a0c-6261-437f-a9cb-8bdbc34442b9,Sys Engr 499,Independent Study,3.0,,,,,6,,,,,,,,,
,37a13179-9e43-4744-ab00-bb2a534d4f12,Sys Engr 499A,Independent Study,3.0,,,,,6,,,,,,,,,
,cff85265-ea27-425c-9ab5-ab511385e24a,Sys Engr 499B,Independent Study,3.0,,,,,6,,,,,,,,,
,78ac2dfa-b482-4a7f-adff-090fda59d1d6,Sys Engr 499C,Independent Study,3.0,,,,,6,,,,,,,,,
