course_id,course_number,title,current_period_count,selected_period_count,status,candidate_counts,changed
035641d7-9682-4b6c-990b-9c553cf98fc8,Law 499C,Independent Study,0,0,exact,{0: 1},no
25ae0715-710d-425b-8315-f1e4697206c5,Ldrshp 100,Interpersonal Foundations,,,no_match,,no
8d6281bf-de0a-4e86-a854-4737b5d4bd48,Ldrshp 200,Foundations for Interpersonal Leadership,,,no_match,,no
13244e39-8a28-4df3-857f-dca53ea5c440,Ldrshp 300,Foundations for Team Leadership,,,no_match,,no
07a26750-eae9-41d7-907f-39304f1f107a,Ldrshp 400,Leadership Capstone,,,no_match,,no
37f10496-9a4f-41be-8f53-76bf4e84e80e,Lrn Strt 101,Learning Strategies for Academic and Career Success,1,1,exact,{1: 1},no
0cb16d32-6ac1-4121-b40d-128b0cbe3d8f,Lrn Strt 102,Learning Strategies for Academic and Career Success (Abridged),,,no_match,,no
8a86b47b-a6e1-4200-a67f-26edea3313af,ME 205,Engineering Tools Seminar,,,no_match,,no
d3088e74-8aa7-424a-9f04-3d753538b15a,MSS 251,Air and Space Power in Joint Operations Strategy,2,2,exact,{2: 1},no
17266fa4-cbf7-4c7f-bf23-9aab111e7bed,MSS 251S,Air and Space Power in Joint Operations Strategy,2,2,exact,{2: 1},no
0e78b3fb-d857-4aff-b3bb-356d4ff621f1,MSS 298,Research Methods,1,1,exact,{1: 1},no
b650a1b6-bf31-444b-9ffa-71559eb08826,MSS 302,Future Conflict and Disruptive Technologies,1,1,exact,{1: 1},no
77a90e2e-b64e-445a-b504-909eb863897f,MSS 343,"Foundations of Joint Air, Space, and Cyber Strategy",1,1,exact,{1: 1},no
c473d4d0-272e-45af-835d-d5e1f5545189,MSS 353,Strategies of Military Innovation,1,1,exact,{1: 1},no
70afd0bf-93a0-4138-b4f8-1f033abd6ad1,MSS 363,"Intelligence, Surveillance, and Reconnaissance Analysis",1,1,exact,{1: 1},no
f758a583-3733-4fe6-a4d3-38320ed86370,MSS 369,Spectrum of Conflict,1,1,exact,{1: 1},no
540b3cd7-33a0-46fd-9b2e-e7ae0777f7f4,MSS 371,Joint Targeting and Strategy,1,1,exact,{1: 1},no
63cfbfca-d997-469e-abc6-85807ee854d4,MSS 372,Wargame Design for Military & Strategic Studies,1,1,exact,{1: 1},no
6149c388-5a96-4579-b8a7-366870e42e67,MSS 377,Airpower for Combined Effects 3. Choose one of the following technical options:,1,1,exact,{1: 1},no
5747a1b1-b4f3-450d-8f79-c3ccf642f1f2,MSS 381,Air Warfare Operations and Planning,1,1,exact,{1: 1},no
2c1cca0b-1944-4b3f-acea-0136d21767b5,MSS 421,International Power Projection,1,1,exact,{1: 1},no
6f57372d-3ae7-41f8-b268-90336b91efcb,MSS 422,Strategy of Special Operations,1,1,exact,{1: 1},no
32c378eb-ff61-468a-a7ca-86cf305c05d6,MSS 423,Nuclear Operations and Warfighting Strategy,1,1,exact,{1: 1},no
53a3f85d-6f9f-459b-8bda-bda6fa86bd2c,MSS 444,Space and Cyber Strategy for National Security,1,1,exact,{1: 1},no
85f092ba-4065-4d95-9004-455bde66ff72,MSS 490,Strategy in Asia and the Pacific,1,1,exact,{1: 1},no
ec669a2f-4920-4855-89d4-042368ea32ab,MSS 491,Strategy in the Americas,1,1,exact,{1: 1},no
e6fa67ce-9f73-4676-bf24-1b87f0cb840f,MSS 493,Strategy in Eurasia,1,1,exact,{1: 1},no
f30414c0-6cd2-4838-8c87-23ab305c1d60,MSS 494,Strategy in the Middle East and Africa,1,1,exact,{1: 1},no
ad09c918-c099-4e37-80f0-f24b7ce4ebd6,MSS 495,Special Topics,1,1,exact,{1: 1},no
5fbd4500-08a6-48c1-bd81-2dcfb2a18371,MSS 498,Capstone Course in Joint Strategy,1,1,exact,{1: 1},no
31a5b18e-ee97-4b17-ba80-642bebe4e5c5,MSS 499,Independent Study,0,0,exact,{0: 1},no
64df440e-4211-46d5-b74d-b081a1fc1ffb,MSS 499A,Independent Study,0,0,exact,{0: 1},no
fb447c06-bf0c-4455-9caf-4ff63778f381,MSS 499B,Independent Study,0,0,exact,{0: 1},no
5a39ea9e-f9ad-4372-93d4-1a18c37dd3dc,MSS 499C,Independent Study,0,0,exact,{0: 1},no
e5cdd9d1-e9e3-4864-9360-c9028060b114,Math 130,Basic Math – Algebra and Trigonometry,1,1,exact,{1: 1},no
f028b4bc-6dad-4667-82b3-ea6309e26cc1,Math 141,Calculus I,,,no_match,,no
f12efd97-dd2e-4763-8d1b-28edd8466606,Math 142,Calculus II,1,1,exact,{1: 1},no
da2e9117-d23f-42a5-a7f3-23f35974261d,Math 152,Advanced Placed Calculus II,1,1,exact,{1: 1},no
456ddba1-469b-4c3a-8d73-3963c6e66968,Math 243,Calculus III,1,1,exact,{1: 1},no
b28d4ebe-658a-4b61-b96c-6b7382b4e269,Math 245,Differential Equations,1,1,exact,{1: 1},no
5c1413ea-9199-4e9e-883d-f63876625da4,Math 253,Calculus III,1,1,exact,{1: 1},no
05d5d316-dbfc-48c7-8191-d8458c24d133,Math 300,Introduction to Statistics,1,1,exact,{1: 1},no
3e8a50a1-776a-4b3a-97cf-30cb33d14cc7,Math 320,Foundations of Mathematics,1,1,exact,{1: 1},no
44e7915b-06ce-4d0d-827e-fe7cc20e99f9,Math 340,Discrete Mathematics,1,1,exact,{1: 1},no
4720bbd9-1401-4155-af3b-2d72695f0f05,Math 342,Numerical Analysis,2,2,exact,{2: 1},no
d9166b97-2676-4c4f-833d-10459caebe59,Math 344,Applied Linear Algebra,1,1,exact,{1: 1},no
ad594394-8b18-4bab-bffc-c1935001a328,Math 346,Engineering Math,1,1,exact,{1: 1},no
5702f817-1016-482e-8f47-5261a71f8d8a,Math 356,Probability and Statistics for Scientists and Engineers,1,1,exact,{1: 1},no
588f8d79-7fb7-4653-8ca6-ad9a4c0c8039,Math 359,Design and Analysis of Experiments,1,1,exact,{1: 1},no
14bb5b96-9ebb-4253-ac59-5d3d36bced0d,Math 360,Linear Algebra,1,1,exact,{1: 1},no
365ecc41-08ed-4421-b3fe-fc2258117b95,Math 366,Real Analysis I,1,1,exact,{1: 1},no
4aa89472-0566-4aee-9604-65d51f485adc,Math 374,Combinatorics and Graph Theory,,,no_match,,no
710c29f7-b24f-4412-8bbc-8d1dc05a85d1,Math 377,"Cadets cannot earn credit for both Math 300 and Math 356, nor for both Math 300 and Math 377",1,1,exact,{1: 1},no
bd4588d9-bd33-4639-95bf-f0d31aa5a16a,Math 378,Applied Statistical Modeling,1,1,exact,{1: 1},no
a41a3371-0bc6-4fd5-bdad-46cbcfe178a5,Math 420,Mathematics Capstone I,1,1,exact,{1: 1},no
9286d3c2-e15e-4f55-ba46-f0972ae89449,Math 421,Mathematics Capstone II,1,1,exact,{1: 1},no
f6f7fc5f-99e0-4f8f-b791-82832bf4eda3,Math 443,Numerical Analysis of Differential Equations,1,1,exact,{1: 1},no
f239fecf-fde9-4ea0-b453-d9ec6efc2b51,Math 451,Complex Variables,1,1,exact,{1: 1},no
b16bb288-e376-4ff2-bcb5-435c45e335bf,Math 465,Modern Algebra,1,1,exact,{1: 1},no
0a29cdea-a1b7-4d9c-ba26-430cb2ae0eb9,Math 467,Real Analysis II,1,1,exact,{1: 1},no
36367704-45ed-4908-8b97-947ba295098e,Math 468,Dynamical Systems,1,1,exact,{1: 1},no
08271e6d-df7b-4f9f-a19e-b8b39cd98785,Math 469,Partial Differential Equations,1,1,exact,{1: 1},no
daef426e-ce84-4446-a461-244ec2c9881f,Math 470,Mathematical Physics,1,1,exact,{1: 1},no
c1f9c56e-eb8b-4781-ba56-c3d6b0a801fb,Math 472,Introduction to Number Theory,1,1,exact,{1: 1},no
1823ebcc-c4a2-4616-9437-661b592062d6,Math 473,Introduction to Point-Set Topology,1,1,exact,{1: 1},no
5043ad70-d696-4356-9f45-73b1cb907fc5,Math 474,Combinatorics and Graph Theory,1,1,exact,{1: 1},no
c0be3741-59bb-49a8-8aa1-7fd3b470a2fe,Math 491,Teaching Practicum,1,1,exact,{1: 1},no
a037ad16-1610-42d4-adf2-9e4cebf542ef,Math 495,Special Topics,1,1,exact,{1: 1},no
e079ffa2-c9b3-45fd-8d1a-ec2231152957,Math 499,Independent Study and Research,0,0,exact,{0: 1},no
7a66d863-58bd-4f9c-b792-aba309bedff8,Math 499A,Independent Study and Research,0,0,exact,{0: 1},no
e7453eb7-4732-4028-8e09-6d93b03ab236,Math 499B,Independent Study and Research,0,0,exact,{0: 1},no
131366fd-ff07-4e09-b4be-f4b1dbb27cbf,Math 499C,Independent Study and Research,0,0,exact,{0: 1},no
982d70e3-ffde-4ee3-af2d-55fec1f9207c,Mech Engr 205,Engineering Tools Seminar,1,1,exact,{1: 1},no
802d3e0f-c1f1-48f1-9fcc-ea857eab9e97,Mech Engr 220,Fundamentals of Mechanics,1,1,exact,{1: 1},no
2b7044f9-79e5-421d-a0a0-1183bc7aa4ba,Mech Engr 220S,Fundamentals of Mechanics for Academy Scholars,1,1,exact,{1: 1},no
75e72ca4-dd9f-43dc-bf20-e8ea76a0b303,Mech Engr 306,Advanced Manufacturing Methods Seminar,1,1,exact,{1: 1},no
4c2f8985-9b39-4794-8d29-388c32def7b0,Mech Engr 312,Thermodynamics,1,1,exact,{1: 1},no
33ff997a-b9b4-4aa6-b539-5314ffe2b775,Mech Engr 320,Dynamics,1,1,exact,{1: 1},no
9b7960f8-b100-4cb9-8d7f-8dd774a2667e,Mech Engr 325,Engineering System Dynamics,1,1,exact,{1: 1},no
b2e6822d-0770-42a5-a725-f1fe1ad48aed,Mech Engr 330,Mechanics of Deformable Bodies,1,1,exact,{1: 1},no
5febd0ed-09ca-425e-904b-f3df790012e2,Mech Engr 332,Aerospace Structures,1,1,exact,{1: 1},no
baa27e60-31e9-43d2-8dab-6694f57b2b02,Mech Engr 340,Introduction to Materials Science and Engineering,,,no_match,,no
ab4e9c1d-fa06-496a-aca1-0ae587eef68c,Mech Engr 341,Fluid Mechanics,1,1,exact,{1: 1},no
ae990922-03be-4f98-bbe4-527399bf9bd4,Mech Engr 350,Mechanical Behavior of Materials,,,no_match,,no
bb6e564d-9fc2-4387-abba-b875d9a4b188,Mech Engr 370,Introduction to Machine Design,1,1,exact,{1: 1},no
73d703f7-3cf2-4c79-a2a7-f237c5fe961b,Mech Engr 396,Mechatronics,1,1,exact,{1: 1},no
23ab5f90-eac0-406b-86eb-26a85cd51d4f,Mech Engr 405,Mechanical Engineering Design Seminar I,1,1,exact,{1: 1},no
4f4b51c1-f7fd-4c53-9e0e-d442b8120e0a,Mech Engr 406,Mechanical Engineering Design Seminar II,1,1,exact,{1: 1},no
79fb6c83-11d9-4cc7-9e21-edf8ec73f9ea,Mech Engr 421,Vibrations,,,no_match,,no
b3deeecc-1c4f-496a-85dd-bd5814fe2336,Mech Engr 431,Introduction to Finite Element Analysis,,,no_match,,no
4b0d2d9b-e5f1-4977-933c-323a9890418a,Mech Engr 440,Physical Metallurgy,2,2,exact,{2: 1},no
907d07d8-c7c9-4d18-a2c8-3a94243b35b1,Mech Engr 441,Heat Transfer,1,1,exact,{1: 1},no
5e371f4a-f1be-4383-ba53-e2c522be6866,Mech Engr 445,Failure Analysis and Prevention,,,no_match,,no
a3f6b6e4-65ea-4128-907a-82e5f05ce736,Mech Engr 450,Aerospace Composite Materials,,,no_match,,no
2c54b0f6-e84c-4c62-a22b-d82dd118fecd,Mech Engr 460,Experimental Mechanics,2,2,exact,{2: 1},no
1ed9b663-c068-4237-9e3f-d12449de80f4,Mech Engr 468,Sustainable Energy,1,1,exact,{1: 1},no
94038c79-1c92-4ce7-81fa-c1acfb7d39cd,Mech Engr 490,Automotive Systems Analysis for the Engineer,1,1,exact,{1: 1},no
511c047a-b71e-4243-b036-bdd03fe1b1b7,Mech Engr 491,Capstone Design Project I,2,2,exact,{2: 1},no
d0e3e569-f1b6-4388-85d3-bf430ad01ce6,Mech Engr 492,Capstone Design Project II,2,2,exact,{2: 1},no
c85faf3a-7a1a-4b31-a2b3-f1c183394e54,Mech Engr 495,Special Topics,1,1,exact,{1: 1},no
3eef5649-2031-42d5-82f8-db5461a9352e,Mech Engr 499,Independent Study,0,0,exact,{0: 1},no
69f05863-84e7-430e-80cc-3d55f339cea0,Mech Engr 499A,Independent Study,0,0,exact,{0: 1},no
747bf3b7-c77b-4aed-9b61-7d7b07a2d73d,Mech Engr 499B,Independent Study,0,0,exact,{0: 1},no
f6f6cdae-ba83-4930-b631-19057d721848,Mech Engr 499C,Independent Study,0,0,exact,{0: 1},no
54c8539a-8eb2-4b41-88d7-4fba0a2f87d7,Meteor 320,Introduction to Meteorology and Aviation Weather,1,1,exact,{1: 1},no
4f4a6fad-1ed4-4f25-bbf0-75c3f310954c,Meteor 330,Physical Meteorology I,1,1,exact,{1: 1},no
95fe8888-1be8-4ebe-b1ec-88b92d494907,Meteor 331,Physical Meteorology II,1,1,exact,{1: 1},no
e601a9fe-d4b1-4a92-83dc-e7f64077903d,Meteor 351,"Weather Data, Analysis, and Structure of Mid-latitude Weather Systems",1,1,exact,{1: 1},no
a0d39a00-3651-4ace-8d6c-9d126fd1d8c8,Meteor 352,Climatology,1,1,exact,{1: 1},no
695f4b98-24bf-42ee-82a7-c70eff430535,Meteor 370,Meteorological Applications of Remote Sensing,1,1,exact,{1: 1},no
021f0800-eeae-4857-b7bf-de3eff5f888c,Meteor 430,Atmospheric Dynamics I,1,1,exact,{1: 1},no
05c551ca-c393-4ac9-91fe-763c2ec05c35,Meteor 431,Atmospheric Dynamics II,1,1,exact,{1: 1},no
528b36d3-cec1-47b0-9705-6c569560aecd,Meteor 432,Boundary Layer Structure and Processes,,,no_match,,no
875b16a5-15e5-42f0-8d5e-9de59577247c,Meteor 450,Tropical Meteorology,,,no_match,,no
966ff507-36b8-49e7-8ed0-233dcb04b65e,Meteor 451,Development and Evolution of Extratropical Weather Systems,1,1,exact,{1: 1},no
9c7e646f-e35a-43b0-b6b0-e7789dec7173,Meteor 452,Mesoscale Meteorology,1,1,exact,{1: 1},no
5112807b-d1d2-42e6-95d1-1c340bc7d9ea,Meteor 490,Weather Forecasting and Impacts on Society,2,2,exact,{2: 1},no
386c0ac4-f820-4ed3-b060-5904bd38fef5,Meteor 499,Independent Study,0,0,exact,{0: 1},no
f3f9966e-a707-438e-8587-d175767b8023,Meteor 499A,Independent Study,0,0,exact,{0: 1},no
ece75fb6-c0e5-458e-8f89-af8c98d804b1,Meteor 499B,Independent Study,0,0,exact,{0: 1},no
3fdddcf7-7030-4886-abfc-ecc409304d3d,Meteor 499C,Independent Study,0,0,exact,{0: 1},no
f31b2c98-f4ea-4b09-9ad2-ce6817e40fda,Mgt 303,Management Perspectives,2,2,exact,{2: 1},no
b39e405d-bac9-4f88-be9b-77043539a7fa,Mgt 337,Managerial Finance,1,1,exact,{1: 1},no
fd7222c8-7379-4c24-95e8-00552b733a6e,Mgt 341,Financial Accounting,1,1,exact,{1: 1},no
eea5ab30-ea67-4a0b-a8b5-49002ae67fd9,Mgt 342,Managerial Accounting,1,1,exact,{1: 1},no
3f4f9254-6395-44c7-93f6-0eee1dd756df,Mgt 345,Organizational Behavior and Human Resource Management,2,2,exact,{2: 1},no
20b4fbbb-5bb8-46fc-a570-730b9862afd6,Mgt 361,Organizational Change for Military Leaders,1,1,exact,{1: 1},no
1d8ab8b8-5df8-46ca-acfc-0e9121cd5752,Mgt 372,Introduction to Investments,1,1,exact,{1: 1},no
87fefb6f-a72e-4f79-9d8a-3095f233b75e,Mgt 375,Marketing Analysis,1,1,exact,{1: 1},no
4d61e246-fa23-43ea-bd55-2984db7239af,Mgt 382,Investments,1,1,exact,{1: 1},no
618ddec3-00c4-4992-9f40-01c51b16b78d,Mgt 391,Data-Driven Decision Making,1,1,exact,{1: 1},no
4fcb77ae-e0d0-4c91-b440-ad6d075ebb7a,Mgt 392,Organizational Networks in Cyberspace,1,1,exact,{1: 1},no
499f7db9-2d0a-4c89-8f10-487b1d5f3fe8,Mgt 400,Leading Innovation,1,1,exact,{1: 1},no
31e7199b-d3d0-4c6d-b4b8-0cfbb72e79a4,Mgt 400S,Management and Command,1,1,exact,{1: 1},no
dc8b2158-62d5-400a-9f54-9b2824d88f36,Mgt 401,Project Management,1,1,exact,{1: 1},no
c326ba42-f827-4d50-9db7-86988d84101e,Mgt 411,Business Ethics,1,1,exact,{1: 1},no
05dfa527-3a9c-43bf-a848-722b2d4b275f,Mgt 419,Technological Innovation Management,1,1,exact,{1: 1},no
ffba8d6d-2227-46b2-a369-96eac02ee15d,Mgt 420,Management Capstone Practicum,2,2,exact,{2: 1},no
9b95bba5-8aa3-40aa-bffd-c43b0412aa1f,Mgt 440,Management Lessons in Literature,1,1,exact,{1: 1},no
82286be6-dff8-49e9-81b3-544ea4b21f30,Mgt 448,Power and Influence in Organizations,1,1,exact,{1: 1},no
1f2fd88b-8f9c-4b6c-a062-a49e57610889,Mgt 472,Strategic Management Capstone,,,no_match,,no
b195bb40-ef49-4b42-93df-99323197d1a8,Mgt 476,Logistics and Transportation Management,1,1,exact,{1: 1},no
7b3e441b-c447-4045-8b8a-bd6d81bbd2de,Mgt 477,Operations & Project Management,1,1,exact,{1: 1},no
9b30e13f-266d-4240-811f-b0bb739dd951,Mgt 478,Supply Chain Management,1,1,exact,{1: 1},no
1d01cb6c-1da2-45b7-b0d4-dd381a181559,Mgt 495,Special Topics,1,1,exact,{1: 1},no
d85776dc-9195-4fe8-98d5-3393284b24c9,Mgt 498,International Management,1,1,exact,{1: 1},no
20be0d66-e993-4921-8b9f-9ae9919b6b8f,Mgt 499,Independent Study,0,0,exact,{0: 1},no
f4d768b0-d479-4126-9f1f-0a88ac2a92eb,Mgt 499A,Independent Study,0,0,exact,{0: 1},no
09ce99cd-51e5-41dd-9766-6fa7cbf328ff,Mgt 499B,Independent Study,0,0,exact,{0: 1},no
434152a8-a5eb-4c1e-9787-63aef0d57b7f,Mgt 499C,Independent Study,0,0,exact,{0: 1},no
12ca5b4b-5b9b-4a04-818f-a8e344898777,Mil Tng 100,Basic Cadet Training (BCT),0,0,exact,{0: 1},no
ea0f58d3-2e99-4e2d-9ae6-e7e059956cb5,Mil Tng 101,Operation Air Force-Preflight (3°),0,0,exact,{0: 1},no
862ff036-57da-483e-affe-c4f5aa47f91a,Mil Tng 201,Operation Air Force/Space Force Program (OpsAF/SF),0,0,exact,{0: 1},no
4f029092-8176-4426-ab57-028986c41dcb,Mil Tng 203,Cadet Basic Instructor and Mission Command Fundamentals Course,0,0,exact,{0: 1},no
1683cf91-db14-4ed0-abc5-645d87e26c8b,Mil Tng 205,Wing Summer Support,0,0,exact,{0: 1},no
25c8d43c-7bde-4ab0-9a76-f555985cc028,Mil Tng 220,Combat Survival Training (CST) (Student Course),,,no_match,,no
b45c01ec-3d9b-434b-a4c2-09fe350fbbe7,Mil Tng 240,Special Warfare Orientation Course (SWOC) (Student Course),0,0,exact,{0: 1},no
904180b5-a1e1-4a5f-98c8-c6556d12eb11,Mil Tng 270,Expeditionary Skills Training,,,no_match,,no
9635dd0e-c097-4a45-8653-5cfee2776977,Mil Tng 300,Operation Air Force Program (International Students),0,0,exact,{0: 1},no
eb888e65-5a80-4fc2-95c9-678639fbd10a,Mil Tng 302,Navy Programs,0,0,exact,{0: 1},no
383710a3-3c92-44c4-9d38-7a439db6125d,Mil Tng 304,Army Programs,0,0,exact,{0: 1},no
3ada680a-e76a-44ff-b7dd-7992477e2668,Mil Tng 305,Marine Leatherneck,0,0,exact,{0: 1},no
9f6c5c9a-95db-4b4a-8c05-c5b9f7e2ad96,Mil Tng 309,Prep School BMT Cadre,0,0,exact,{0: 1},no
03749986-df82-4a11-9701-bafe9ae9a497,Mil Tng 315,Cadet Wing Operations Center (CWOC),0,0,exact,{0: 1},no
f24dad99-113d-40f5-9ac8-6796957f8988,Mil Tng 320,Combat Survival Training (CST) (Cadre),,,no_match,,no
f9c3829e-e48e-47ff-86a5-167d0731306e,Mil Tng 332,Summer Seminar,0,0,exact,{0: 1},no
c107b430-288f-4f24-b84e-3eab0ac13819,Mil Tng 340,Special Warfare Orientation Course (SWOC) (Cadre),0,0,exact,{0: 1},no
9b56f2a5-1d39-4d94-a8b0-5b27322c215c,Mil Tng 341,Cadet Summer Language Immersion Program (CSLIP) In Lieu of Break,0,0,exact,{0: 1},no
03a4e8ac-89d0-40f4-9ae0-0a8f96e6da7c,Mil Tng 351,Civil Engineering Field Engineering and Readiness Lab (FERL) Leadership,0,0,exact,{0: 1},no
1aa0e282-6909-4b28-b20b-52aa52f537e7,Mil Tng 352,SAME/Academy Engineering and Construction Camp Cadre (CE-SAME),0,0,exact,{0: 1},no
68f83a0b-72ea-4f97-b2e1-f0ba21bd2370,Mil Tng 369,Cadet Outdoor Leadership Experience (COLE),0,0,exact,{0: 1},no
2d812a83-0c37-4503-9912-05d9eb8294a7,Mil Tng 370,Expeditionary Skills Training: (Cadre),0,0,exact,{0: 1},no
b06ebad4-f1d4-4d4b-8059-4ec24ed80c3b,Mil Tng 400,Basic Cadet Training Cadre,0,0,exact,{0: 1},no
e77219c5-7f38-4b09-8fa3-bc252e9c9719,Mil Tng 402,Basic Cadet Training Cadre,0,0,exact,{0: 1},no
46826543-3f34-4c00-87bb-d467888039c6,Mil Tng 403,Basic Cadet Training Group Staff,0,0,exact,{0: 1},no
27cd3176-1b11-40ae-a51c-a4a64d31cb7e,Mil Tng 405,Basics and Principles for Developing the Innovation Mindset,1,1,exact,{1: 1},no
91f2b2ee-d548-4fbf-8632-05b07a1a8298,Mil Tng 407,Operations Group Staff,0,0,exact,{0: 1},no
e4461711-2d4b-4f3d-a04d-92aa75e5364e,Mil Tng 408,Sports Camp,0,0,exact,{0: 1},no
87921de1-937f-4dcf-a6f8-4279a269cf10,Mil Tng 411,AETC Leadership Ops,0,0,exact,{0: 1},no
4176cbc9-ee2e-4547-b798-6195adfcac52,Mil Tng 412,Falconry,0,0,exact,{0: 1},no
6c063ba2-570d-4329-a178-5479a3f3ee64,Mil Tng 413,Operations Group Cadre,0,0,exact,{0: 1},no
a67f0004-b669-4cd2-af6d-3e77b7eca6c0,Mil Tng 434,Summer RECONDO Cadre,0,0,exact,{0: 1},no
3006176a-3666-46ff-9d7d-3bbf606fb91f,Mil Tng 435,Cadet Wing Leadership,0,0,exact,{0: 1},no
2d3d3213-fc1a-47ed-94da-1abb6e57483a,Mil Tng 441,Cadet Summer Language Immersion Program (CSLIP),0,0,exact,{0: 1},no
83b022f1-ce0d-4268-9452-5fdb97bbfdf8,Mil Tng 442,Cultural Immersion Program (CIP),0,0,exact,{0: 1},no
dab46b16-b629-47aa-b29a-c76661b5a888,Mil Tng 444,Summer Break,0,0,exact,{0: 1},no
a00a0532-e98f-4a6d-a71f-71866e5f28e3,Mil Tng 445,Critical Language Scholarship Program (CLS),0,0,exact,{0: 1},no
5f39cd6b-1087-46bf-aa63-833263165ab9,Mil Tng 446,Special Break,0,0,exact,{0: 1},no
57f296fd-92ae-4029-965f-25b639d94bae,Mil Tng 447,Medical Summer Break,0,0,exact,{0: 1},no
e3308281-65ca-4091-9b72-c68b3e1dc9fc,Mil Tng 451,Honor Cadre,0,0,exact,{0: 1},no
d350fbb6-31b9-4225-acad-8d9d0f9d70d6,Mil Tng 452,Media Cadre,0,0,exact,{0: 1},no
4eeaeda2-823a-4d0f-a63b-f03ee4677f7f,Mil Tng 460,National Character and Leadership Symposium (NCLS) Summer Cadre,0,0,exact,{0: 1},no
da2be59f-c6d8-4bcb-b8ad-ae16bcbedda7,Mil Tng 492,Military & Strategic Studies Application Laboratories,0,0,exact,{0: 1},no
27d0b244-533a-465b-a69d-aecd840f5f8b,Mil Tng 499,Internship,0,0,exact,{0: 1},no
79d5616f-cece-4762-a438-93f7226a7fa1,Ops Rsch 305,Operations Research Seminar,1,1,exact,{1: 1},no
1c842d81-e5cd-488f-a088-88a0238a6225,Ops Rsch 310,Systems Analysis,1,1,exact,{1: 1},no
002d74bf-7b1a-4295-b494-61fc4ecc7b75,Ops Rsch 311,Deterministic Models,1,1,exact,{1: 1},no
1d3d9a06-a822-4347-b7c7-0165314f6c44,Ops Rsch 312,Probabilistic Models,1,1,exact,{1: 1},no
a743a1ff-75bc-4ad4-87f4-b5af74f37bf2,Ops Rsch 331,Optimization Theory with Microeconomic Principles,1,1,exact,{1: 1},no
2f3331a6-b27a-4300-ae57-0a97c27e94dc,Ops Rsch 417,Quick-Turn Analysis,1,1,exact,{1: 1},no
