kind,label,min_required_credits,status,consistency_status,validation_fail_count,consistency_fail_count,mandatory_course_count
DOUBLE_MAJOR,Double Major - Mechanical Engineering + Physics,202.0,PASS,CONSISTENT,0,0,70
DOUBLE_MAJOR,Double Major - Civil Engineering + Mechanical Engineering,201.0,FAIL,CONSISTENT,2,0,62
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Mechanical Engineering,200.0,FAIL,CONSISTENT,2,0,58
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Mechanical Engineering,200.0,FAIL,CONSISTENT,2,0,58
DOUBLE_MAJOR,Double Major - Civil Engineering + Physics,200.0,PASS,CONSISTENT,0,0,71
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + Mechanical Engineering,200.0,FAIL,CONSISTENT,2,0,59
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Physics,199.0,PASS,CONSISTENT,0,0,69
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Physics,199.0,PASS,CONSISTENT,0,0,67
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + Physics,199.0,PASS,CONSISTENT,0,0,68
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Civil Engineering,198.0,FAIL,CONSISTENT,2,0,61
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Civil Engineering,198.0,FAIL,CONSISTENT,2,0,60
DOUBLE_MAJOR,Double Major - Civil Engineering + Electrical And Computer Engineering,198.0,FAIL,CONSISTENT,2,0,60
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Astronautical Engineering,197.0,FAIL,CONSISTENT,2,0,56
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Electrical And Computer Engineering,197.0,FAIL,CONSISTENT,2,0,58
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Electrical And Computer Engineering,197.0,FAIL,CONSISTENT,2,0,57
DOUBLE_MAJOR,Double Major - Computer Science + Mechanical Engineering,197.0,FAIL,CONSISTENT,2,0,60
DOUBLE_MAJOR,Double Major - Cyber Science + Mechanical Engineering,197.0,FAIL,CONSISTENT,2,0,60
DOUBLE_MAJOR,Double Major - Mechanical Engineering + Meteorology,197.0,PASS,CONSISTENT,0,0,62
DOUBLE_MAJOR,Double Major - Computer Science + Physics,196.0,PASS,CONSISTENT,0,0,69
DOUBLE_MAJOR,Double Major - Cyber Science + Physics,196.0,PASS,CONSISTENT,0,0,69
DOUBLE_MAJOR,Double Major - Meteorology + Physics,196.0,FAIL,CONSISTENT,2,0,71
DOUBLE_MAJOR,Double Major - Chemistry + Mechanical Engineering,195.0,PASS,CONSISTENT,0,0,65
DOUBLE_MAJOR,Double Major - Civil Engineering + Computer Science,195.0,FAIL,CONSISTENT,2,0,61
DOUBLE_MAJOR,Double Major - Civil Engineering + Cyber Science,195.0,FAIL,CONSISTENT,2,0,61
DOUBLE_MAJOR,Double Major - Civil Engineering + Meteorology,195.0,PASS,CONSISTENT,0,0,63
DOUBLE_MAJOR,Double Major - Mechanical Engineering + Systems Engineering,195.0,FAIL,CONSISTENT,2,0,61
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Computer Science,194.0,FAIL,CONSISTENT,2,0,59
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Cyber Science,194.0,FAIL,CONSISTENT,2,0,59
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Meteorology,194.0,PASS,CONSISTENT,0,0,61
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Computer Science,194.0,FAIL,CONSISTENT,2,0,58
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Cyber Science,194.0,FAIL,CONSISTENT,2,0,58
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Meteorology,194.0,PASS,CONSISTENT,0,0,60
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Mechanical Engineering,194.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Biology + Mechanical Engineering,194.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - Chemistry + Physics,194.0,FAIL,CONSISTENT,2,0,74
DOUBLE_MAJOR,Double Major - Computer Science + Electrical And Computer Engineering,194.0,FAIL,CONSISTENT,2,0,58
DOUBLE_MAJOR,Double Major - Cyber Science + Electrical And Computer Engineering,194.0,FAIL,CONSISTENT,2,0,57
DOUBLE_MAJOR,Double Major - Economics + Mechanical Engineering,194.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + Meteorology,194.0,PASS,CONSISTENT,0,0,60
DOUBLE_MAJOR,Double Major - English + Mechanical Engineering,194.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Mechanical Engineering,194.0,PASS,CONSISTENT,0,0,60
DOUBLE_MAJOR,Double Major - Geospatial Science + Mechanical Engineering,194.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - History + Mechanical Engineering,194.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Humanities + Mechanical Engineering,194.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Management + Mechanical Engineering,194.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Mechanical Engineering + Military & Strategic Studies,194.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Mechanical Engineering + Operations Research,194.0,PASS,CONSISTENT,0,0,60
DOUBLE_MAJOR,Double Major - Physics + Systems Engineering,194.0,PASS,CONSISTENT,0,0,70
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Physics,193.0,PASS,CONSISTENT,0,0,67
DOUBLE_MAJOR,Double Major - Biology + Physics,193.0,FAIL,CONSISTENT,2,0,65
DOUBLE_MAJOR,Double Major - Chemistry + Civil Engineering,193.0,PASS,CONSISTENT,0,0,66
DOUBLE_MAJOR,Double Major - Civil Engineering + Systems Engineering,193.0,FAIL,CONSISTENT,2,0,62
DOUBLE_MAJOR,Double Major - Economics + Physics,193.0,PASS,CONSISTENT,0,0,66
DOUBLE_MAJOR,Double Major - English + Physics,193.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Physics,193.0,PASS,CONSISTENT,0,0,69
DOUBLE_MAJOR,Double Major - Geospatial Science + Physics,193.0,PASS,CONSISTENT,0,0,65
DOUBLE_MAJOR,Double Major - History + Physics,193.0,PASS,CONSISTENT,0,0,63
DOUBLE_MAJOR,Double Major - Humanities + Physics,193.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Management + Physics,193.0,PASS,CONSISTENT,0,0,67
DOUBLE_MAJOR,Double Major - Military & Strategic Studies + Physics,193.0,PASS,CONSISTENT,0,0,62
DOUBLE_MAJOR,Double Major - Operations Research + Physics,193.0,FAIL,CONSISTENT,2,0,69
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Chemistry,192.0,PASS,CONSISTENT,0,0,64
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Systems Engineering,192.0,FAIL,CONSISTENT,2,0,60
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Chemistry,192.0,PASS,CONSISTENT,0,0,63
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Systems Engineering,192.0,FAIL,CONSISTENT,2,0,59
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Civil Engineering,192.0,PASS,CONSISTENT,0,0,59
DOUBLE_MAJOR,Double Major - Biology + Civil Engineering,192.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Chemistry + Electrical And Computer Engineering,192.0,PASS,CONSISTENT,0,0,63
DOUBLE_MAJOR,Double Major - Civil Engineering + Economics,192.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Civil Engineering + English,192.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Civil Engineering + Foreign Area Studies,192.0,PASS,CONSISTENT,0,0,61
DOUBLE_MAJOR,Double Major - Civil Engineering + Geospatial Science,192.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Civil Engineering + History,192.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Civil Engineering + Humanities,192.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Civil Engineering + Management,192.0,PASS,CONSISTENT,0,0,59
DOUBLE_MAJOR,Double Major - Civil Engineering + Military & Strategic Studies,192.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Civil Engineering + Operations Research,192.0,PASS,CONSISTENT,0,0,61
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + Systems Engineering,192.0,FAIL,CONSISTENT,2,0,59
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Behavioral Sciences,191.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Biology,191.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Economics,191.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + English,191.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Foreign Area Studies,191.0,PASS,CONSISTENT,0,0,59
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Geospatial Science,191.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + History,191.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Humanities,191.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Management,191.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Military & Strategic Studies,191.0,PASS,CONSISTENT,0,0,52
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Operations Research,191.0,PASS,CONSISTENT,0,0,59
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Behavioral Sciences,191.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Biology,191.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Economics,191.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Astronautical Engineering + English,191.0,PASS,CONSISTENT,0,0,47
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Foreign Area Studies,191.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Geospatial Science,191.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Astronautical Engineering + History,191.0,PASS,CONSISTENT,0,0,52
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Humanities,191.0,PASS,CONSISTENT,0,0,47
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Management,191.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Military & Strategic Studies,191.0,PASS,CONSISTENT,0,0,51
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Operations Research,191.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Electrical And Computer Engineering,191.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - Biology + Electrical And Computer Engineering,191.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Computer Science + Cyber Science,191.0,FAIL,CONSISTENT,2,0,55
DOUBLE_MAJOR,Double Major - Computer Science + Meteorology,191.0,PASS,CONSISTENT,0,0,61
DOUBLE_MAJOR,Double Major - Cyber Science + Meteorology,191.0,PASS,CONSISTENT,0,0,61
DOUBLE_MAJOR,Double Major - Data Science + Mechanical Engineering,191.0,FAIL,CONSISTENT,2,0,58
DOUBLE_MAJOR,Double Major - Economics + Electrical And Computer Engineering,191.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + English,191.0,PASS,CONSISTENT,0,0,47
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + Foreign Area Studies,191.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + Geospatial Science,191.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + History,191.0,PASS,CONSISTENT,0,0,52
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + Humanities,191.0,PASS,CONSISTENT,0,0,47
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + Management,191.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + Military & Strategic Studies,191.0,PASS,CONSISTENT,0,0,51
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + Operations Research,191.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Legal Studies + Mechanical Engineering,191.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Mechanical Engineering + Political Science,191.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Data Science + Physics,190.0,PASS,CONSISTENT,0,0,67
DOUBLE_MAJOR,Double Major - Legal Studies + Physics,190.0,PASS,CONSISTENT,0,0,62
DOUBLE_MAJOR,Double Major - Physics + Political Science,190.0,PASS,CONSISTENT,0,0,63
DOUBLE_MAJOR,Double Major - Chemistry + Computer Science,189.0,PASS,CONSISTENT,0,0,64
DOUBLE_MAJOR,Double Major - Chemistry + Cyber Science,189.0,PASS,CONSISTENT,0,0,64
DOUBLE_MAJOR,Double Major - Chemistry + Meteorology,189.0,FAIL,CONSISTENT,2,0,66
DOUBLE_MAJOR,Double Major - Civil Engineering + Data Science,189.0,FAIL,CONSISTENT,2,0,59
DOUBLE_MAJOR,Double Major - Civil Engineering + Legal Studies,189.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Civil Engineering + Political Science,189.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Computer Science + Systems Engineering,189.0,FAIL,CONSISTENT,2,0,60
DOUBLE_MAJOR,Double Major - Cyber Science + Systems Engineering,189.0,FAIL,CONSISTENT,2,0,60
DOUBLE_MAJOR,Double Major - Meteorology + Systems Engineering,189.0,PASS,CONSISTENT,0,0,62
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Data Science,188.0,FAIL,CONSISTENT,2,0,57
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Legal Studies,188.0,PASS,CONSISTENT,0,0,52
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Political Science,188.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Data Science,188.0,FAIL,CONSISTENT,2,0,56
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Legal Studies,188.0,PASS,CONSISTENT,0,0,51
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Political Science,188.0,PASS,CONSISTENT,0,0,52
DOUBLE_MAJOR,Double Major - Basic Sciences + Mechanical Engineering,188.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Computer Science,188.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Cyber Science,188.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Meteorology,188.0,PASS,CONSISTENT,0,0,59
DOUBLE_MAJOR,Double Major - Biology + Computer Science,188.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Biology + Cyber Science,188.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Biology + Meteorology,188.0,FAIL,CONSISTENT,2,0,57
DOUBLE_MAJOR,Double Major - Computer Science + Economics,188.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - Computer Science + English,188.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Computer Science + Foreign Area Studies,188.0,PASS,CONSISTENT,0,0,59
DOUBLE_MAJOR,Double Major - Computer Science + Geospatial Science,188.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Computer Science + History,188.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Computer Science + Humanities,188.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Computer Science + Management,188.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Computer Science + Military & Strategic Studies,188.0,PASS,CONSISTENT,0,0,52
DOUBLE_MAJOR,Double Major - Computer Science + Operations Research,188.0,PASS,CONSISTENT,0,0,59
DOUBLE_MAJOR,Double Major - Cyber Science + Economics,188.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - Cyber Science + English,188.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Cyber Science + Foreign Area Studies,188.0,PASS,CONSISTENT,0,0,59
DOUBLE_MAJOR,Double Major - Cyber Science + Geospatial Science,188.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Cyber Science + History,188.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Cyber Science + Humanities,188.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Cyber Science + Management,188.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Cyber Science + Military & Strategic Studies,188.0,PASS,CONSISTENT,0,0,52
DOUBLE_MAJOR,Double Major - Cyber Science + Operations Research,188.0,PASS,CONSISTENT,0,0,59
DOUBLE_MAJOR,Double Major - Data Science + Electrical And Computer Engineering,188.0,FAIL,CONSISTENT,2,0,56
DOUBLE_MAJOR,Double Major - Economics + Meteorology,188.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + Legal Studies,188.0,PASS,CONSISTENT,0,0,51
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + Political Science,188.0,PASS,CONSISTENT,0,0,52
DOUBLE_MAJOR,Double Major - English + Meteorology,188.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Meteorology,188.0,PASS,CONSISTENT,0,0,61
DOUBLE_MAJOR,Double Major - General Engineering + Mechanical Engineering,188.0,FAIL,CONSISTENT,2,0,49
DOUBLE_MAJOR,Double Major - Geospatial Science + Meteorology,188.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - History + Meteorology,188.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Humanities + Meteorology,188.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Management + Meteorology,188.0,PASS,CONSISTENT,0,0,59
DOUBLE_MAJOR,Double Major - Mechanical Engineering + Philosophy,188.0,PASS,CONSISTENT,0,0,52
DOUBLE_MAJOR,Double Major - Mechanical Engineering + Social Sciences,188.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Meteorology + Military & Strategic Studies,188.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Meteorology + Operations Research,188.0,FAIL,CONSISTENT,2,0,61
DOUBLE_MAJOR,Double Major - Basic Sciences + Physics,187.0,FAIL,CONSISTENT,2,0,58
DOUBLE_MAJOR,Double Major - Chemistry + Systems Engineering,187.0,PASS,CONSISTENT,0,0,65
DOUBLE_MAJOR,Double Major - General Engineering + Physics,187.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Philosophy + Physics,187.0,PASS,CONSISTENT,0,0,61
DOUBLE_MAJOR,Double Major - Physics + Social Sciences,187.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Basic Sciences + Civil Engineering,186.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Chemistry,186.0,PASS,CONSISTENT,0,0,62
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Systems Engineering,186.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Biology + Chemistry,186.0,FAIL,CONSISTENT,2,0,60
DOUBLE_MAJOR,Double Major - Biology + Systems Engineering,186.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - Chemistry + Economics,186.0,PASS,CONSISTENT,0,0,61
DOUBLE_MAJOR,Double Major - Chemistry + English,186.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Chemistry + Foreign Area Studies,186.0,PASS,CONSISTENT,0,0,64
DOUBLE_MAJOR,Double Major - Chemistry + Geospatial Science,186.0,PASS,CONSISTENT,0,0,60
DOUBLE_MAJOR,Double Major - Chemistry + History,186.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Chemistry + Humanities,186.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Chemistry + Management,186.0,PASS,CONSISTENT,0,0,62
DOUBLE_MAJOR,Double Major - Chemistry + Military & Strategic Studies,186.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Chemistry + Operations Research,186.0,FAIL,CONSISTENT,2,0,64
DOUBLE_MAJOR,Double Major - Civil Engineering + General Engineering,186.0,FAIL,CONSISTENT,2,0,50
DOUBLE_MAJOR,Double Major - Civil Engineering + Philosophy,186.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Civil Engineering + Social Sciences,186.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Economics + Systems Engineering,186.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - English + Systems Engineering,186.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Systems Engineering,186.0,PASS,CONSISTENT,0,0,60
DOUBLE_MAJOR,Double Major - Geospatial Science + Systems Engineering,186.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - History + Systems Engineering,186.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Humanities + Systems Engineering,186.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Management + Systems Engineering,186.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Military & Strategic Studies + Systems Engineering,186.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Operations Research + Systems Engineering,186.0,PASS,CONSISTENT,0,0,59
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Basic Sciences,185.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + General Engineering,185.0,FAIL,CONSISTENT,2,0,48
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Philosophy,185.0,PASS,CONSISTENT,0,0,51
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Social Sciences,185.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Basic Sciences,185.0,PASS,CONSISTENT,0,0,47
DOUBLE_MAJOR,Double Major - Astronautical Engineering + General Engineering,185.0,FAIL,CONSISTENT,2,0,47
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Philosophy,185.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Social Sciences,185.0,PASS,CONSISTENT,0,0,47
DOUBLE_MAJOR,Double Major - Basic Sciences + Electrical And Computer Engineering,185.0,PASS,CONSISTENT,0,0,47
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Biology,185.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Economics,185.0,FAIL,CONSISTENT,2,0,54
DOUBLE_MAJOR,Double Major - Behavioral Sciences + English,185.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Foreign Area Studies,185.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Geospatial Science,185.0,FAIL,CONSISTENT,2,0,53
DOUBLE_MAJOR,Double Major - Behavioral Sciences + History,185.0,PASS,CONSISTENT,0,0,51
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Humanities,185.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Management,185.0,FAIL,CONSISTENT,2,0,55
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Military & Strategic Studies,185.0,FAIL,CONSISTENT,2,0,50
